winning_agent,winning_bid_value,winner_aggregated_signal,signal_max,Profit,Probability,efficiency,auction_time,N,A,L,S,B,Delay
8.0,0.12323336160475779,0.12991057252059135,0.12991057252059135,0.006677210915833565,0.9600000000000001,0.9486014818788117,1199.0,10.0,0.0,0.0,0.0,0.0,1.0
9.0,0.13520297634959505,0.14181633226190227,0.14308137255564296,0.006613355912307217,0.98,0.9449376528521622,1199.0,10.0,0.0,0.0,0.0,0.0,1.0
7.0,0.04650761839922334,0.05313030077260668,0.05313030077260668,0.006622682373383336,0.9400000000000001,0.8753501810251767,1199.0,10.0,0.0,0.0,0.0,0.0,1.0
9.0,0.40164124042192956,0.40835070488530734,0.40835070488530734,0.006709464463377779,0.98,0.9835693574588974,1199.0,10.0,0.0,0.0,0.0,0.0,1.0
8.0,0.2173377756085134,0.22385542787048746,0.22440324500651843,0.006517652261974066,0.9600000000000001,0.9685144062965765,1199.0,10.0,0.0,0.0,0.0,0.0,1.0
8.0,0.13204054056143477,0.13849095840526054,0.13855272249872877,0.006450417843825773,0.9600000000000001,0.9529985277816988,1199.0,10.0,0.0,0.0,0.0,0.0,1.0
9.0,0.22668617862234364,0.23308820850480752,0.23312278574999226,0.006402029882463883,0.98,0.9723896267499504,1199.0,10.0,0.0,0.0,0.0,0.0,1.0
9.0,0.04330415823966205,0.04982510283272521,0.05020815281784852,0.006520944593063162,0.98,0.8624925596599092,1199.0,10.0,0.0,0.0,0.0,0.0,1.0
9.0,0.05772837213310031,0.06426717714595886,0.06428515968221639,0.006538805012858556,0.98,0.8980046470829577,1199.0,10.0,0.0,0.0,0.0,0.0,1.0
9.0,0.13421533965407706,0.14081603346374513,0.14081603346374513,0.006600693809668073,0.98,0.9531254101730716,1199.0,10.0,0.0,0.0,0.0,0.0,1.0
9.0,0.1065980377103673,0.11319748423485906,0.11325724616296944,0.006599446524491764,0.98,0.9412028044278952,1199.0,10.0,0.0,0.0,0.0,0.0,1.0
8.0,0.12481313757152321,0.13131951890484905,0.1318791332560162,0.006506381333325845,0.9600000000000001,0.9464206693656698,1199.0,10.0,0.0,0.0,0.0,0.0,1.0
9.0,0.06233475250788054,0.06898952618668758,0.06898952618668758,0.006654773678807034,0.98,0.9035393624707752,1199.0,10.0,0.0,0.0,0.0,0.0,1.0
9.0,0.03390777349480727,0.04044732940684468,0.04044732940684468,0.006539555912037413,0.98,0.8383192164244406,1199.0,10.0,0.0,0.0,0.0,0.0,1.0
6.0,0.10491356675209074,0.11132185806715136,0.1113349880039638,0.006408291315060627,0.92,0.9423234208131909,1199.0,10.0,0.0,0.0,0.0,0.0,1.0
9.0,0.09306447232591722,0.09976946748329907,0.09978538439037507,0.006704995157381849,0.98,0.9326463278613564,1199.0,10.0,0.0,0.0,0.0,0.0,1.0
8.0,0.15145390250026408,0.1580327081123716,0.15804349567274475,0.0065788056121075245,0.9600000000000001,0.9583051922229971,1199.0,10.0,0.0,0.0,0.0,0.0,1.0
5.0,0.35767496422369205,0.36421881534223627,0.3642734568750362,0.006543851118544219,0.9,0.9818858812608798,1199.0,10.0,0.0,0.0,0.0,0.0,1.0
6.0,0.07602071216667268,0.08249330364543504,0.08249330364543504,0.006472591478762363,0.92,0.9215379771116666,1199.0,10.0,0.0,0.0,0.0,0.0,1.0
9.0,0.10293643284565639,0.1094713856286939,0.110071362340486,0.00653495278303752,0.98,0.9351790570851753,1199.0,10.0,0.0,0.0,0.0,0.0,1.0
8.0,0.08838594017379596,0.09486421532414768,0.09487560627910241,0.006478275150351723,0.9600000000000001,0.9315981593180513,1199.0,10.0,0.0,0.0,0.0,0.0,1.0
9.0,0.09574151733773534,0.10236562040676622,0.10236562040676622,0.006624103069030884,0.98,0.9352897677686224,1199.0,10.0,0.0,0.0,0.0,0.0,1.0
