winning_agent,winning_bid_value,winner_aggregated_signal,signal_max,Profit,Probability,efficiency,auction_time,N,A,L,S,B,Delay
2.0,0.11719692595388499,0.12381429254926754,0.12382156425898136,0.006617366595382548,0.941116891322594,0.9464985090057457,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
0.0,0.09643485570770541,0.10303678797237731,0.10304233478941716,0.0066019322646719,0.9217486709033611,0.9358760737010167,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
3.0,0.06656917941249922,0.07295709608301033,0.07349670016876841,0.006387916670511112,0.9996323760311685,0.9057437852262521,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
5.0,0.08889358261030329,0.09565924412416807,0.09566301807600024,0.006765661513864776,0.9840753866435432,0.9292366517192787,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
10.0,0.19840955006455044,0.2050500290698097,0.20659696445563824,0.00664047900525927,0.9894318561466678,0.9603701128297756,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
4.0,0.05876559819260679,0.06519714392778884,0.06519714392778884,0.006431545735182058,0.9707512283306008,0.9013523392634266,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
0.0,0.15896496972623245,0.16552424951797098,0.16628074579536561,0.006559279791738537,0.9722338845673146,0.956003468506592,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
3.0,0.13676173756807938,0.1433117174772061,0.14337424960558187,0.00654997990912673,0.99226307102559,0.9538793607939131,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
11.0,0.25016237963355165,0.2567842861171591,0.25688801560617547,0.006621906483607443,0.9203427902287221,0.9738188021081737,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
8.0,0.059458890362342864,0.06596987416736938,0.06628494984696887,0.006510983805026516,0.9922340842855304,0.8970194667057118,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
11.0,0.0574171715098455,0.06404555594738259,0.06427480426393221,0.006628384437537091,0.8805878340440896,0.8933076057932879,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
7.0,0.06819702930500358,0.07470254751951244,0.07470254751951244,0.006505518214508857,0.9944323451013036,0.9129143726616605,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
11.0,0.05213414807877298,0.05872124738521276,0.05872124738521276,0.006587099306439782,0.9885303758068165,0.8878242612383852,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
6.0,0.05147333432211751,0.058120791839823195,0.058120791839823195,0.006647457517705686,0.9995414507286797,0.8856268590416729,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
11.0,0.11751110222717796,0.1240449606705171,0.12921158635568217,0.006533858443339133,0.973575789155773,0.9094470979073336,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
11.0,0.12191215849909598,0.12832555410077545,0.12832555410077545,0.006413395601679472,0.9782083554290055,0.9500224593096792,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
5.0,0.1446240385145053,0.15108302414459396,0.15108302414459396,0.006458985630088648,0.9906127125535364,0.9572487665860654,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
9.0,0.06761686366093744,0.07421553504385349,0.07587162866575023,0.0065986713829160465,0.8975318134556469,0.8912008988079212,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
10.0,0.10456824819996685,0.11103726133719402,0.11103726133719402,0.00646901313722717,0.9758986716774708,0.9417401594804982,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
9.0,0.2428507822809327,0.2493401520963488,0.2493407960294687,0.006489369815416091,0.9112253005364038,0.9739713121483379,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
0.0,0.07899040248614561,0.08528500856746012,0.08542107551843567,0.006294606081314505,0.9912300451088214,0.9247179575618645,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
8.0,0.09921401577270418,0.1057374733827998,0.10670719365866764,0.006523457610095623,0.9852734513697274,0.9297781374521716,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
7.0,0.035700311792168864,0.04232657718937916,0.042342462653494055,0.006626265397210299,0.9871684079522255,0.8431326275072692,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
9.0,0.03504541376198001,0.04143064824711705,0.04153186079224976,0.006385234485137038,0.9724078022291863,0.8438199756395172,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
11.0,0.11980598374747638,0.12620903933914182,0.1262090685569891,0.006403055591665444,0.9739777700393888,0.9492660481317042,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
5.0,0.08024939481152576,0.08684856052900403,0.08684856052900403,0.006599165717478261,0.9912622011797664,0.924015255091368,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
3.0,0.0977801184514149,0.10423123412568894,0.10498552544770323,0.006451115674274033,0.974958125788711,0.9313676150539668,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
3.0,0.07910718515950625,0.08551159174566593,0.08568615547275547,0.006404406586159678,0.9526613362617896,0.923220148261395,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
3.0,0.14342883946515167,0.14990579757849978,0.14990579757849978,0.0064769581133481136,0.9445677570249593,0.9567931446416782,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
8.0,0.1114965869551359,0.11805973852696966,0.11806580202953708,0.006563151571833764,0.9232404445864434,0.9443597132998959,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
0.0,0.18870118390019006,0.19525536011188604,0.19552267664598144,0.006554176211695989,0.9633330440923649,0.9651115008099926,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
1.0,0.14706851790609998,0.15344489275434264,0.15345632709804777,0.006376374848242661,0.9717088910096138,0.9583737646225142,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
11.0,0.08973118396136134,0.09609270354597035,0.09609706546791122,0.00636151958460901,0.9856264970876012,0.9337557138133883,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
3.0,0.12676146677640251,0.13337349450291186,0.13337349450291186,0.006612027726509345,0.9717512689307825,0.9504247245590091,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
11.0,0.06134067211128819,0.06796649140525808,0.06796649140525808,0.006625819293969888,0.9716851776164658,0.9025134421834037,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
3.0,0.1265788572767401,0.13309098256450178,0.13322408451140746,0.006512125287761683,0.9803656877593301,0.9501199256948291,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
1.0,0.10978549960578013,0.11628097192445354,0.11628097192445354,0.006495472318673409,0.9882461073346218,0.944139851850452,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
0.0,0.1772946209374222,0.1839782810592801,0.18443022846638404,0.006683660121857893,0.9946655467605395,0.9613099892121945,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
8.0,0.10426972189266952,0.110800525834687,0.110800525834687,0.00653080394201748,0.9888844686763134,0.9410580058820176,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
2.0,1.2847875491396166,1.2911610285416002,1.2911610285416002,0.006373479401983628,0.9725321578372738,0.995063761017336,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
6.0,0.2835756712595113,0.29015136775412936,0.2905127890177036,0.0065756964946180885,0.9735294728236139,0.9761211278111078,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
8.0,0.2098016608952319,0.21633153413672065,0.21635529983302165,0.006529873241488765,0.9813233449484606,0.9697089050148172,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
10.0,0.047178748895863556,0.053648989181794865,0.053648989181794865,0.0064702402859313085,0.9766285620538155,0.8793967904221595,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
5.0,0.08530084626495342,0.0919066385247734,0.09199509434548475,0.006605792259819984,0.9816538650864761,0.9272325537773646,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
0.0,0.05467612099549473,0.06119646441214818,0.06119646441214818,0.006520343416653453,0.9705830763915989,0.8934522855317261,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
8.0,0.15164474460148322,0.15815259472757498,0.15815259472757498,0.006507850126091758,0.997631203442638,0.9588508165970857,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
0.0,0.04887884599848142,0.05537087676147634,0.05537087676147634,0.00649203076299492,0.9967705341425612,0.8827536939506857,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
4.0,0.06605639518373904,0.07262806148419954,0.07266781362142705,0.006571666300460494,0.9844942810485681,0.9090186134932985,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
1.0,0.12843152649368797,0.13490764678939315,0.13490764678939315,0.0064761202957051844,0.982282763036728,0.9519958990477747,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
0.0,0.22690545263253442,0.23336507167499976,0.23340466762554893,0.006459619042465337,0.9580622821556277,0.9721547342684629,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
