winning_agent,winning_bid_value,winner_aggregated_signal,signal_max,Profit,Probability,efficiency,auction_time,N,A,L,S,B,Delay
5.0,0.08289522679924026,0.08956062988071115,0.08969899634880492,0.006665403081470886,0.9817404248468152,0.9241488776183469,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
10.0,0.19780605718247365,0.2046396000398933,0.2046396000398933,0.006833542857419633,0.9941969939073166,0.9666069379724771,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
6.0,0.1889375650581109,0.1955351844779008,0.19563590512223947,0.006597619419789896,0.9552441931489505,0.965761192660707,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
3.0,0.06589945030748574,0.07262305728988068,0.07303331924098509,0.006723606982394936,0.9655234658727659,0.9023203517567097,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
7.0,0.06743637968059557,0.07397282428920073,0.07397282428920073,0.006536444608605155,0.9873736438804596,0.9116372171616623,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
4.0,0.09106655395831698,0.09764497865986776,0.09765000977409144,0.006578424701550789,0.9972492909277787,0.9325811043848846,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
10.0,0.7309859855983181,0.7375541600233805,0.7375576091437256,0.006568174425062412,0.9343312011809138,0.991090020001235,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
1.0,0.07095188904843865,0.07747413610822862,0.07747413610822862,0.006522247059789973,0.8969565854556354,0.9158138781866683,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
11.0,0.11863471760877069,0.1250220845858622,0.12502948540760808,0.00638736697709151,0.9908011542364847,0.9488539221129333,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
11.0,0.06454046179265334,0.0710277825817017,0.07104063043601413,0.006487320789048359,0.9439435754668124,0.9085006903307895,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
4.0,0.2706067604078997,0.2772245811924894,0.2772245811924894,0.0066178207845896675,0.9980527470131242,0.9761283045099286,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
4.0,0.07523939399475996,0.08175305483235114,0.08175305483235114,0.006513660837591181,0.9937649352705684,0.9203251688765811,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
5.0,0.08843210036762168,0.09505121345144787,0.09505121345144787,0.006619113083826192,0.9999849448590925,0.9303626661514718,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
1.0,0.06560537282842477,0.0720980193322356,0.0720980193322356,0.006492646503810831,0.9468486862230766,0.9099469504995414,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
7.0,0.06189068831880461,0.06843463998129423,0.06843463998129423,0.006543951662489625,0.9925013598602037,0.9043766188544524,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
2.0,0.19695369888008837,0.20348374519689152,0.20348375299258284,0.006530046316803151,0.9817193087270005,0.9679087199028982,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
8.0,0.1206647194073568,0.12710541326027536,0.12712059264428333,0.0064406938529185526,0.9404748738190329,0.9492145756825431,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
5.0,0.06335849424874716,0.07005896250292727,0.07158244745173913,0.006700468254180109,0.9742492638805479,0.8851121539461675,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
8.0,0.09721388977140392,0.10373221121214779,0.10373221121214779,0.0065183214407438655,0.9958194388571844,0.9371620313056576,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
0.0,0.12431982698230018,0.1308788944531527,0.1308788944531527,0.006559067470852525,0.9747454660657368,0.9498844523537727,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
10.0,0.2957047200386986,0.30219686436079196,0.302250999363913,0.006492144322093385,0.9817565695690432,0.9783415792206113,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
2.0,0.13478015027486906,0.14122868835096847,0.14124172502266297,0.006448538076099408,0.9969552434083763,0.9542516579519464,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
9.0,0.10335875044145457,0.10997752096975708,0.11005736400556099,0.006618770528302509,0.9822482076381521,0.9391352534686552,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
5.0,0.04961297031754854,0.0560306724183941,0.056032770671763814,0.006417702100845558,0.9996260547418198,0.8854277545577386,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
8.0,0.0683494651665355,0.07489722467430443,0.07759993832939058,0.006547759507768924,0.9111150229719657,0.8807927768758097,1199.0,4.0,4.0,0.0,0.0,4.0,4.0
