winning_agent,winning_bid_value,winner_aggregated_signal,signal_max,Profit,Probability,efficiency,auction_time,N,A,L,S,B,Delay
8.0,0.061241943648674906,0.06787101571520779,0.06787101571520779,0.006629072066532883,0.9173353176610988,0.9023283798440707,1206.0,4.0,4.0,0.0,0.0,4.0,1.0
8.0,0.1103070628389257,0.11689056187356599,0.11704328946127811,0.006583499034640283,0.9549443667431958,0.9424467079372288,1190.0,4.0,4.0,0.0,0.0,4.0,1.0
6.0,0.15674999472695053,0.1631241123470087,0.16321749463371857,0.006374117620058156,0.9907273995651342,0.9603749590613313,1217.0,4.0,4.0,0.0,0.0,4.0,1.0
4.0,0.17207814138712013,0.17903832981783943,0.17951732607272017,0.0069601884307193,0.9806608175938095,0.9585600741257336,1199.0,4.0,4.0,0.0,0.0,4.0,1.0
9.0,0.20300527131320914,0.20942119606061463,0.20942432155706575,0.006415924747405488,0.9995805932172974,0.9693490698877232,1207.0,4.0,4.0,0.0,0.0,4.0,1.0
11.0,0.10968787724081563,0.11632013901310016,0.1163919937734109,0.006632261772284528,0.985121313950003,0.9424005353353885,1196.0,4.0,4.0,0.0,0.0,4.0,1.0
6.0,0.048242983703653756,0.054910934368448745,0.05698955920861155,0.006667950664794989,0.9252690966230701,0.8465231943110709,1181.0,4.0,4.0,0.0,0.0,4.0,1.0
2.0,0.07575378715640048,0.08227127218121968,0.08251377245490452,0.006517485024819206,0.8799884305678302,0.9180744608156353,1200.0,4.0,4.0,0.0,0.0,4.0,1.0
5.0,0.09438489049168307,0.10096741851323258,0.1011213693899621,0.006582528021549516,0.9516698259243159,0.9333822421618854,1183.0,4.0,4.0,0.0,0.0,4.0,1.0
11.0,0.07485902605164294,0.0814958106352493,0.0814958106352493,0.006636784583606364,0.998891034167406,0.9185628741910352,1196.0,4.0,4.0,0.0,0.0,4.0,1.0
6.0,0.34538848292406704,0.3519426719873838,0.3520209977119845,0.006554189063316784,0.965486655827772,0.9811587523726525,1197.0,4.0,4.0,0.0,0.0,4.0,1.0
9.0,0.1727657034973424,0.17924734310723872,0.17926440979683972,0.006481639609896311,0.9866779566424119,0.9637479279525574,1216.0,4.0,4.0,0.0,0.0,4.0,1.0
