winning_agent,winning_bid_value,winner_aggregated_signal,signal_max,Profit,Probability,efficiency,auction_time,N,A,L,S,B,Delay
3.0,0.09982561849999992,0.10636162345021566,0.10636162345021566,0.0065360049502157375,0.9693805099760562,0.9385492178645146,1204.0,4.0,4.0,0.0,4.0,0.0,1.0
9.0,0.1300930846577191,0.1366317555507689,0.13673642664443603,0.006538670893049797,0.9875532672971701,0.9514149802671675,1203.0,4.0,4.0,0.0,4.0,0.0,1.0
3.0,0.06566898068630958,0.07221353301047531,0.07221353301047531,0.006544552324165731,0.9850634717625675,0.9093722180409539,1207.0,4.0,4.0,0.0,4.0,0.0,1.0
3.0,0.3994846671820977,0.406003451831309,0.4060588734424704,0.0065187846492112955,0.9073127949731559,0.9838097214705884,1201.0,4.0,4.0,0.0,4.0,0.0,1.0
3.0,0.26000202905767783,0.26638608987614715,0.26638608987614715,0.006384060818469317,0.9853796465994649,0.976034556378535,1213.0,4.0,4.0,0.0,4.0,0.0,1.0
10.0,0.05994364534823069,0.06656783024065367,0.06656783024065367,0.006624184892422981,0.9829787857069494,0.9004896979746003,1196.0,4.0,4.0,0.0,4.0,0.0,1.0
2.0,0.14141096849627216,0.14794552384885176,0.147970868547949,0.006534555352579602,0.9633146234328962,0.9556676248774525,1205.0,4.0,4.0,0.0,4.0,0.0,1.0
5.0,0.2463580925282544,0.25345452355621995,0.25345452355621995,0.007096431027965533,0.9453156882657148,0.9720011664088866,1201.0,4.0,4.0,0.0,4.0,0.0,1.0
10.0,0.11506144771231243,0.12168978014708581,0.12168978014708581,0.006628332434773385,0.9649253565674956,0.9455309030325986,1200.0,4.0,4.0,0.0,4.0,0.0,1.0
6.0,0.2765850139319708,0.28315589186190937,0.2832072724754823,0.006570877929938546,0.9215104788193734,0.9766169191715063,1203.0,4.0,4.0,0.0,4.0,0.0,1.0
4.0,0.08993012162470308,0.09648034091899085,0.09648034091899085,0.006550219294287771,0.9920105207613139,0.9321082488733365,1198.0,4.0,4.0,0.0,4.0,0.0,1.0
10.0,0.12621547843777797,0.1328164361959174,0.1328607245458483,0.006600957758139431,0.9467650610056109,0.9499833669371783,1200.0,4.0,4.0,0.0,4.0,0.0,1.0
