winning_agent,winning_bid_value,winner_aggregated_signal,signal_max,Profit,Probability,efficiency,auction_time,N,A,L,S,B,Delay
11.0,0.3753209025074115,0.14568574801145437,0.1470132101403815,-0.22963515449595714,0.8831294161463971,2.5529739956635273,1197.0,4.0,4.0,0.0,0.0,4.0,1.0
5.0,2.12311309691329,2.129584598231456,2.12963543693809,0.006471501318165984,0.9716390903700411,0.9969373443399412,1193.0,4.0,4.0,0.0,0.0,4.0,1.0
5.0,0.08114835890526194,0.0876920045407279,0.08784313320961155,0.006543645635465958,0.9851119360670988,0.9237871640077486,1210.0,4.0,4.0,0.0,0.0,4.0,1.0
11.0,0.36110603932637503,0.07929579243282836,0.17236612391916314,-0.28181024689354667,0.8650359255079354,2.0949942547627733,1191.0,4.0,4.0,0.0,0.0,4.0,1.0
9.0,0.3395205797408821,0.15509229581929782,0.15714150297993904,-0.1844282839215843,0.8764445314142166,2.160604126232813,1196.0,4.0,4.0,0.0,0.0,4.0,1.0
2.0,0.1874288962144526,0.19406518503312317,0.19406518503312317,0.006636288818670566,0.9364358827245699,0.9658038157769624,1202.0,4.0,4.0,0.0,0.0,4.0,1.0
11.0,0.38125715757225076,0.22633370623413862,0.2448586618942496,-0.15492345133811214,0.9168232493049888,1.5570499104373503,1196.0,4.0,4.0,0.0,0.0,4.0,1.0
3.0,0.1333681058645451,0.1398875508634297,0.1398875508634297,0.006519444998884599,0.9999331421675965,0.953395102290057,1209.0,4.0,4.0,0.0,0.0,4.0,1.0
9.0,0.3651822094563138,0.11182826619140346,0.11279848570917372,-0.25335394326491034,0.8805343584619311,3.237474396578837,1197.0,4.0,4.0,0.0,0.0,4.0,1.0
9.0,0.10018169205276335,0.10672067768481393,0.10672067768481393,0.006538985632050576,0.992335197301234,0.9387280349609225,1199.0,4.0,4.0,0.0,0.0,4.0,1.0
9.0,0.08420983213207331,0.09072810408540938,0.09072810408540938,0.006518271953336069,0.955046794771421,0.9281559774774979,1206.0,4.0,4.0,0.0,0.0,4.0,1.0
10.0,0.3908996624803866,0.08871712036472496,0.09092326251439611,-0.30218254211566165,0.9263367289587061,4.299226090996179,1196.0,4.0,4.0,0.0,0.0,4.0,1.0
8.0,0.09645036364256362,0.10310081911360602,0.10313254851251424,0.006650455471042399,0.9328861782779254,0.9352077984464837,1203.0,4.0,4.0,0.0,0.0,4.0,1.0
7.0,0.30356694008883534,0.30996029298164984,0.31001393408397415,0.006393352892814508,0.9281988511744595,0.9792041799211757,1199.0,4.0,4.0,0.0,0.0,4.0,1.0
6.0,0.15474450457473451,0.16112121218284178,0.16112121218284178,0.006376707608107268,0.9589752763300847,0.9604229168728514,1199.0,4.0,4.0,0.0,0.0,4.0,1.0
10.0,0.37524475439649085,0.10241913306871861,0.11189720603912881,-0.2728256213277722,0.8767609794264324,3.35347742521179,1196.0,4.0,4.0,0.0,0.0,4.0,1.0
