winning_agent,winning_bid_value,winner_aggregated_signal,signal_max,Profit,Probability,efficiency,auction_time,N,A,L,S,B,Delay
11.0,0.12677843777238648,0.13354447466041938,0.13380207534118,0.0067660368880329,0.9079941136982178,0.9475072598770682,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
10.0,0.08808392433652865,0.09460005438539085,0.09460005438539085,0.006516130048862201,0.989130647877682,0.9311191722753545,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
3.0,0.17983581454625835,0.18638929187791564,0.18645932281086966,0.006553477331657287,0.949014609098267,0.9644774626188592,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
11.0,0.14002554344977872,0.14654160993757367,0.14654160993757367,0.006516066487794958,0.9781532549588746,0.9555343598956584,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
4.0,0.10650552281964394,0.11327122729452047,0.11339660900093348,0.006765704474876524,0.9306902999347592,0.9392302270587931,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
10.0,0.32119784270611507,0.32781111740723523,0.3303365620590442,0.006613274701120164,0.9392425689600643,0.9723351260424642,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
0.0,0.10619195898457326,0.11263469327522593,0.11266873584451838,0.006442734290652674,0.9374924143034311,0.9425148705947762,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
1.0,0.11976037529880157,0.12644734647677452,0.12644734647677452,0.006686971177972956,0.9815635251274608,0.9471165559081052,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
8.0,0.20375646849592013,0.2104469539076394,0.2109689033064851,0.006690485411719266,0.960950232666695,0.9658128060698733,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
4.0,0.09867871859326736,0.1054494509196064,0.10568589355487253,0.006770732326339041,0.96820440130378,0.9336981055284639,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
1.0,0.3047971672809035,0.3112716592558005,0.3112716592558005,0.006474491974897023,0.8644403906953275,0.9791998667968151,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
8.0,0.06484096239701084,0.0714032365912473,0.07192971307553467,0.006562274194236453,0.9328312196614112,0.9014489231858912,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
7.0,0.13818134271496213,0.14469021541711352,0.14476935939018726,0.0065088727021513915,0.9853687922466632,0.9544930177008736,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
2.0,0.1611308256261581,0.16761543795620287,0.16782958588895663,0.00648461233004477,0.9805509321743299,0.9600859393931251,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
9.0,0.0816512244697787,0.08813876410791495,0.08821615676926318,0.006487539638136253,0.9852220512701206,0.9255812932697167,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
6.0,0.055211337292333525,0.06180952877786987,0.06184988944830943,0.0065981914855363435,0.9500230685765458,0.8926667094284134,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
0.0,0.10982864314875593,0.11646094732046847,0.11646094732046847,0.006632304171712539,0.9995271725777024,0.9430512603210907,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
3.0,0.09901056384436244,0.10553856114980673,0.10553856114980673,0.006527997305444289,0.9578639122514016,0.9381458565066267,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
11.0,0.0364442938971013,0.04291850193692605,0.045289479150580125,0.00647420803982475,0.9243470831268357,0.8046966885163322,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
3.0,0.18275843326209104,0.18913185665802051,0.18913185665802051,0.006373423395929473,0.9662668609470715,0.966301692858366,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
2.0,0.22978654473251633,0.236301755559212,0.23720053124161805,0.006515210826695678,0.9810481031427202,0.9687438031007205,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
10.0,0.037965254007238325,0.04449153868701676,0.04525794523909493,0.006526284679778435,0.967393123838368,0.8388638460422856,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
0.0,0.20185537730098477,0.20830829323025812,0.20830829323025812,0.006452915929273356,0.9966468835054394,0.9690222802500691,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
7.0,0.09976512773018452,0.10623911489441049,0.10623911489441049,0.006473987164225967,0.9736618973780673,0.9390621131335632,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
2.0,0.04413770216547238,0.050578498554069096,0.05065664258452059,0.006440796388596716,0.9601688933099256,0.8713112419921758,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
9.0,0.14657188859864181,0.15338938451477616,0.15342679450037316,0.006817495916134342,0.9587153770464705,0.955321324909029,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
3.0,0.04496803907723995,0.05145203406324825,0.05146107457373023,0.006483994986008296,0.9420769682104645,0.8738262745138082,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
2.0,0.15357841173833756,0.16012897914231752,0.1601798179647926,0.006550567403979968,0.995805208234444,0.9587875282271451,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
4.0,0.1318025140298568,0.13841857724593046,0.13841857724593046,0.006616063216073664,0.975593285278602,0.9522024908237656,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
11.0,0.030091684043759205,0.03678098638604967,0.037234183050368255,0.006689302342290468,0.9506711886324084,0.8081736076511444,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
5.0,0.09569765942025231,0.10246931536315154,0.10248604597360342,0.006771655942899232,0.9449416052977331,0.9337628211834854,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
9.0,0.04504979258542738,0.05160490971217137,0.051660847658101514,0.0065551171267439895,0.978013957515389,0.8720296825861822,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
4.0,0.10628968732346798,0.11707845881412587,0.11735217468453576,0.010788771490657892,0.9968355728991392,0.9057325746982893,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
5.0,0.09710969149229727,0.10382603162612658,0.10387790541339814,0.00671634013382931,0.9893215843540726,0.9348445283511857,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
8.0,0.28913110847983364,0.2957426244556224,0.29688215110988814,0.00661151597578874,0.8465268587514488,0.9738918537167783,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
8.0,0.05727019656605036,0.06388167674481604,0.06388167674481604,0.006611480178765679,0.9843730855740631,0.8965042792289857,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
9.0,0.10920088556281371,0.11579417726184155,0.11593798623764084,0.006593291699027837,0.9659973320254972,0.9418904804761924,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
10.0,0.22798506905110702,0.23458624204242481,0.23463594559935028,0.006601172991317794,0.9495802422710596,0.9716544857129441,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
0.0,0.35063676060181226,0.35718926794021955,0.35792849183207376,0.006552507338407287,0.9865743705335338,0.9796279664886737,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
2.0,0.11101451571504947,0.11752423635583698,0.12270748547607868,0.006509720640787503,0.9987642871361556,0.9047085863127013,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
11.0,0.08748306688865642,0.09401993274930134,0.09401993274930134,0.006536865860644919,0.9705224047553046,0.9304736169289219,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
0.0,0.060242620815682296,0.0668222551718673,0.06682417173226414,0.006579634356184999,0.9531324953942484,0.9015094277120066,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
4.0,0.1172567063825469,0.12373431693495263,0.12419107810669042,0.006477610552405727,0.9973368492251133,0.9441636884882639,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
8.0,0.07605950689181214,0.08260029282123826,0.08260029282123826,0.006540785929426127,0.9910725090855188,0.9208140103863608,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
11.0,0.23458166626416482,0.24097651801856868,0.2410913819294665,0.006394851754403852,0.9851746642781579,0.9729989698793706,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
3.0,0.10854846630614001,0.11507691777083788,0.11512830670652471,0.006528451464697868,0.9844973286767738,0.9428477618700892,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
1.0,0.11608622387125829,0.12259804834198164,0.12259804834198164,0.006511824470723349,0.9858489207283881,0.9468847623694717,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
10.0,0.3564161882522262,0.36298867335217666,0.36298867335217666,0.006572485099950454,0.9705627368390358,0.9818934154632044,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
0.0,0.05589981384500464,0.06225068440082013,0.06262502401137504,0.006350870555815485,0.9329768320053349,0.8926114556834526,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
2.0,0.046452470414821735,0.052996947759897925,0.052996947759897925,0.00654447734507619,0.9366350250760416,0.8765121837822459,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
10.0,0.08778883177773507,0.09432383285781734,0.09432383285781734,0.006535001080082273,0.982176950822355,0.930717392602853,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
10.0,0.2258230614748784,0.2323239672871214,0.2360217931856871,0.006500905812242996,0.9905235571895292,0.9567890253982394,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
3.0,0.11331624148386273,0.1199942589821654,0.1199942589821654,0.006678017498302671,0.9830894060996566,0.9443471916494337,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
3.0,0.2163913446960307,0.22302084826573138,0.22302084826573138,0.006629503569700684,0.9865951438497131,0.9702740635180368,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
7.0,0.3165919707986485,0.3232223929632078,0.3232538078571958,0.006630422164559335,0.9863016487288174,0.9793913114196312,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
4.0,0.3125624903520377,0.31932765128991036,0.31933086740621863,0.006765160937872661,0.9770596175647994,0.9788045010832889,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
9.0,0.12231363471140878,0.12885550863262102,0.12885550863262102,0.006541873921212235,0.9970566615577833,0.9492309332318596,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
5.0,0.0585110479091049,0.06540472150397134,0.06542011661637849,0.006893673594866437,0.9044933165022125,0.8943892327831184,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
1.0,0.06157821826875522,0.06817239035680225,0.06817239035680225,0.006594172088047037,0.9804122506879296,0.9032721010142918,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
7.0,0.07919943265858569,0.08567270090573054,0.08589850581124406,0.0064732682471448505,0.9623311608848857,0.9220117615621962,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
7.0,0.08062562541710423,0.0872241024631851,0.08722634749263712,0.006598477046080867,0.9967133722634363,0.9243265106785531,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
9.0,0.05619091438933891,0.06291977958120641,0.06323849508694815,0.006728865191867502,0.9654851808219687,0.8885555279593648,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
4.0,0.08362374353799848,0.09165111018539196,0.09165111018539196,0.00802736664739348,0.9489063673031747,0.9124138634965172,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
3.0,0.11663085893365074,0.12317176212670525,0.12359822638707768,0.006540903193054504,0.9281219102616508,0.9436289042562234,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
3.0,0.11519751886903741,0.12176935469219607,0.12176935469219607,0.006571835823158664,0.970146694196669,0.9460304619354295,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
8.0,0.07580621705242373,0.08238334861839142,0.08285959214263242,0.006577131565967689,0.9811053422938594,0.9148755755632108,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
10.0,0.04186834725591584,0.048272639692928984,0.04855174521465612,0.006404292437013147,0.9444979083547451,0.862344846118471,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
4.0,0.10584365216618864,0.11246174275256728,0.1162873139481596,0.006618090586378633,0.9955042069021534,0.9101908761378159,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
6.0,0.1135477568618733,0.12016337503488383,0.12016386469665569,0.00661561817301054,0.9873062582323209,0.9449409533266574,1199.0,4.0,4.0,4.0,0.0,0.0,4.0
